email_text,label,template_id
"Subject: Urgent: Your Dropbox account has been suspended

Dear Customer,

We detected unusual activity on your Dropbox account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://goo.gl/aB3xYz

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Dropbox Security Team",phishing,phish_easy_0
"Subject: Verify your new sign-in

Hi Arjun,

We noticed a sign-in to your Acme Corp account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://acmecorp.com/security.

Acme Corp Account Security",legitimate,legit_hard_0
"Subject: Action Required: Verify your ICICI Bank account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your ICICI Bank password will expire today. Click here to update your password now and avoid losing access: http://icicibanksecurity-check.xyz

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

ICICI Bank Support",phishing,phish_easy_1
"Subject: Re: Outstanding balance

Hi Karthik,

Our records show an outstanding balance on your account. To keep things on track, please review and settle it at your earliest convenience: http://tinyurl.com/verify-now-2024

Best,
Accounts Receivable",phishing,phish_hard_5
"Subject: Action Required: Verify your Netflix account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Netflix password will expire today. Click here to update your password now and avoid losing access: http://login-netflix-support.info

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Netflix Support",phishing,phish_easy_1
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 2 PM on Thursday in the usual conference room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Divya",legitimate,legit_easy_0
"Subject: Re: Outstanding balance

Hi Divya,

Our records show an outstanding balance on your account. To keep things on track, please review and settle it at your earliest convenience: http://goo.gl/aB3xYz

Best,
Accounts Receivable",phishing,phish_hard_5
"Subject: Security Alert: Unusual sign-in activity on your LinkedIn account

Hello,

This is an automated security alert from LinkedIn. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://linkedin.com.verify-secure-login.ru

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Action needed: confirm your enrollment

Dear Karthik,

Please verify your enrollment for this semester by confirming your details at https://appleid.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Shared document: Q3 Budget.xlsx

Arjun shared 'Q3_Budget.xlsx' with you.

Click below to view the document:

http://bit.ly/3xK9zQw

This link will expire in 7 days.",phishing,phish_hard_3
"Subject: Security Alert: Unusual sign-in activity on your PayPal account

Hello,

This is an automated security alert from PayPal. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://account-paypal.top

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Congratulations! You have won a HDFC Bank gift card

Congratulations!!! You have been selected to receive a $500 HDFC Bank gift card. Claim your prize now before it expires: http://hdfcbank-account-update.net

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Welcome to the team!

Hi Emma,

Welcome aboard! We're excited to have you join the team starting Thursday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Anjali",legitimate,legit_easy_5
"Subject: Your package could not be delivered - DHL action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://login-dhl-support.info

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Reminder: Submit your timesheet by Friday

Dear Rahul,

This is a friendly reminder to submit your timesheet for this week by end of day Monday. You can log in to the HR portal at https://bankofamerica.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Your weekly newsletter from Google

Hello,

Thank you for subscribing to our newsletter. This May we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://google.com/preferences at any time.

Best,
The Google Team",legitimate,legit_easy_9
"Subject: Security Alert: Unusual sign-in activity on your PayPal account

Hello,

This is an automated security alert from PayPal. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://bit.ly/3xK9zQw

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Thursday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Anjali",legitimate,legit_easy_0
"Subject: Reminder: Submit your timesheet by Friday

Dear James,

This is a friendly reminder to submit your timesheet for this week by end of day Tuesday. You can log in to the HR portal at https://dhl.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #922116 will be shipped within 3-5 business days. You can track your shipment at https://crescentweekly.com/orders/922116 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Action Required: Verify your Bank of America account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Bank of America password will expire today. Click here to update your password now and avoid losing access: http://bit.ly/3xK9zQw

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Bank of America Support",phishing,phish_easy_1
"Subject: Congratulations! You have won a Instagram gift card

Congratulations!!! You have been selected to receive a $500 Instagram gift card. Claim your prize now before it expires: http://account-instagram.top

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Reminder: Submit your timesheet by Friday

Dear Divya,

This is a friendly reminder to submit your timesheet for this week by end of day Monday. You can log in to the HR portal at https://linkedin.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Your monthly statement is ready

Hello,

Your August account statement is now available at https://google.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Your monthly statement is ready

Hello,

Your January account statement is now available at https://google.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Tuesday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 4:30 PM.

Thanks,
Sarah",legitimate,legit_easy_8
"Subject: Your monthly statement is ready

Hello,

Your January account statement is now available at https://crescentweekly.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Quick favor

Hi Rahul,

Are you at your desk? I need you to handle something for me discreetly before my next meeting - I can't talk right now. Let me know as soon as you see this.

Thanks,
Arjun",phishing,phish_hard_0
"Subject: Notes from today's team standup

Hi all,

Here are the notes from today's standup:
- Backend API work is on track
- QA finished testing the login module
- Next sprint planning is scheduled for Thursday

Let me know if I missed anything.

Cheers,
Meera",legitimate,legit_easy_3
"Subject: Invoice attached - please review

Hi Rahul,

Please review the attached invoice and process payment by Monday. Let me know if you have any questions about the amount. You can also view it directly here: http://tinyurl.com/verify-now-2024

Regards,
Accounts Team",phishing,phish_hard_2
"Subject: Your weekly newsletter from Acme Corp

Hello,

Thank you for subscribing to our newsletter. This October we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://acmecorp.com/preferences at any time.

Best,
The Acme Corp Team",legitimate,legit_easy_9
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #352792 will be shipped within 3-5 business days. You can track your shipment at https://linkedin.com/orders/352792 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Congratulations! You have won a Bank of America gift card

Congratulations!!! You have been selected to receive a $500 Bank of America gift card. Claim your prize now before it expires: http://login-bankofamerica-support.info

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Action Required: Verify your Amazon account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Amazon password will expire today. Click here to update your password now and avoid losing access: http://secure-amazon-verify.com

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Amazon Support",phishing,phish_easy_1
"Subject: Vendor payment details updated

Hi Sarah,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Emma",phishing,phish_hard_1
"Subject: Catching up - coffee next week?

Hi Anjali,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Monday around 11:30 AM work for you?

Talk soon,
Divya",legitimate,legit_easy_2
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 10 AM on Monday in the main meeting room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Karthik",legitimate,legit_easy_0
"Subject: Following up on our call

Hi James,

Following up from our call earlier - could you send over the updated document we discussed? Here's the shared folder again in case you lost the link: http://goo.gl/aB3xYz

Thanks,
Michael",phishing,phish_hard_4
"Subject: Action needed: confirm your enrollment

Dear Michael,

Please verify your enrollment for this semester by confirming your details at https://appleid.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Verify your new sign-in

Hi Rahul,

We noticed a sign-in to your Instagram account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://instagram.com/security.

Instagram Account Security",legitimate,legit_hard_0
"Subject: Photos from the weekend trip

Hi Emma,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Karthik",legitimate,legit_easy_7
"Subject: Urgent: Your HDFC Bank account has been suspended

Dear Customer,

We detected unusual activity on your HDFC Bank account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://login-hdfcbank-support.info

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
HDFC Bank Security Team",phishing,phish_easy_0
"Subject: Photos from the weekend trip

Hi Priya,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Anjali",legitimate,legit_easy_7
"Subject: Shared document: Q3 Budget.xlsx

Karthik shared 'Q3_Budget.xlsx' with you.

Click below to view the document:

http://45.33.102.19/login

This link will expire in 7 days.",phishing,phish_hard_3
"Subject: Welcome to the team!

Hi Michael,

Welcome aboard! We're excited to have you join the team starting Monday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Priya",legitimate,legit_easy_5
"Subject: Your package could not be delivered - Dropbox action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://192.168.44.201/verify

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Urgent: Your Instagram account has been suspended

Dear Customer,

We detected unusual activity on your Instagram account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://192.168.44.201/verify

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Instagram Security Team",phishing,phish_easy_0
"Subject: Urgent: Your Facebook account has been suspended

Dear Customer,

We detected unusual activity on your Facebook account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://facebook-account-update.net

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
Facebook Security Team",phishing,phish_easy_0
"Subject: Flash Sale - 24 hours only!

Hi Divya,

Our biggest sale of the season ends in 24 hours! Act now and save up to 40% site-wide at https://chasebank.com/sale before it's gone. Don't miss out!

Chase Bank Marketing Team",legitimate,legit_hard_2
"Subject: Re: Outstanding balance

Hi Arjun,

Our records show an outstanding balance on your account. To keep things on track, please review and settle it at your earliest convenience: http://192.168.44.201/verify

Best,
Accounts Receivable",phishing,phish_hard_5
"Subject: Final Notice: Apple ID account limited due to suspicious activity

ATTENTION: Your Apple ID account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://192.168.44.201/verify - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Vendor payment details updated

Hi Priya,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Divya",phishing,phish_hard_1
"Subject: Urgent: Your HDFC Bank account has been suspended

Dear Customer,

We detected unusual activity on your HDFC Bank account. Your account has been temporarily limited. To restore full access, you must verify your identity immediately by clicking the link below:

http://192.168.44.201/verify

Failure to verify within 24 hours will result in permanent suspension of your account. This is your final warning!!!

Regards,
HDFC Bank Security Team",phishing,phish_easy_0
"Subject: Your monthly statement is ready

Hello,

Your April account statement is now available at https://acmecorp.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Welcome to the team!

Hi James,

Welcome aboard! We're excited to have you join the team starting Wednesday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Arjun",legitimate,legit_easy_5
"Subject: Welcome to the team!

Hi David,

Welcome aboard! We're excited to have you join the team starting Wednesday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Sarah",legitimate,legit_easy_5
"Subject: Security Alert: Unusual sign-in activity on your Instagram account

Hello,

This is an automated security alert from Instagram. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://192.168.44.201/verify

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Reminder: Submit your timesheet by Friday

Dear Emma,

This is a friendly reminder to submit your timesheet for this week by end of day Wednesday. You can log in to the HR portal at https://google.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Your weekly newsletter from HDFC Bank

Hello,

Thank you for subscribing to our newsletter. This September we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://hdfcbank.com/preferences at any time.

Best,
The HDFC Bank Team",legitimate,legit_easy_9
"Subject: Reminder: your subscription renews tomorrow

Hi Sarah,

This is a friendly reminder that your Facebook subscription renews tomorrow. Review or update your billing details at https://facebook.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
Facebook Billing",legitimate,legit_hard_1
"Subject: Payment Failed - Update your Bank of America billing information now

Dear user,

We were unable to process your recent payment. Your Bank of America account is now on hold. Please update your billing details immediately at http://bankofamericasecurity-check.xyz to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Reminder: your subscription renews tomorrow

Hi Michael,

This is a friendly reminder that your Facebook subscription renews tomorrow. Review or update your billing details at https://facebook.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
Facebook Billing",legitimate,legit_hard_1
"Subject: Verify your new sign-in

Hi Michael,

We noticed a sign-in to your Instagram account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://instagram.com/security.

Instagram Account Security",legitimate,legit_hard_0
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #164758 will be shipped within 3-5 business days. You can track your shipment at https://google.com/orders/164758 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #883159 will be shipped within 3-5 business days. You can track your shipment at https://paypal.com/orders/883159 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Catching up - coffee next week?

Hi Michael,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Wednesday around 4:30 PM work for you?

Talk soon,
David",legitimate,legit_easy_2
"Subject: Notes from today's team standup

Hi all,

Here are the notes from today's standup:
- Backend API work is on track
- QA finished testing the login module
- Next sprint planning is scheduled for Wednesday

Let me know if I missed anything.

Cheers,
David",legitimate,legit_easy_3
"Subject: Reminder: your subscription renews tomorrow

Hi Emma,

This is a friendly reminder that your Microsoft 365 subscription renews tomorrow. Review or update your billing details at https://microsoft365.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
Microsoft 365 Billing",legitimate,legit_hard_1
"Subject: Flash Sale - 24 hours only!

Hi Michael,

Our biggest sale of the season ends in 24 hours! Act now and save up to 40% site-wide at https://dropbox.com/sale before it's gone. Don't miss out!

Dropbox Marketing Team",legitimate,legit_hard_2
"Subject: Action Required: Verify your Instagram account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your Instagram password will expire today. Click here to update your password now and avoid losing access: http://account-instagram.top

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

Instagram Support",phishing,phish_easy_1
"Subject: Congratulations! You have won a Dropbox gift card

Congratulations!!! You have been selected to receive a $500 Dropbox gift card. Claim your prize now before it expires: http://secure-dropbox-verify.com

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Photos from the weekend trip

Hi Rahul,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Anjali",legitimate,legit_easy_7
"Subject: Quick favor

Hi Arjun,

Are you at your desk? I need you to handle something for me discreetly before my next meeting - I can't talk right now. Let me know as soon as you see this.

Thanks,
Michael",phishing,phish_hard_0
"Subject: Your package could not be delivered - Instagram action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://account-instagram.top

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Payment Failed - Update your Dropbox billing information now

Dear user,

We were unable to process your recent payment. Your Dropbox account is now on hold. Please update your billing details immediately at http://dropboxsecurity-check.xyz to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Draft agenda for Thursday's review

Hi team,

Here's the draft agenda for Thursday's review meeting:
1. Q3 progress recap
2. Budget discussion
3. Open questions

Please add any additional topics you'd like to cover before 11:30 AM.

Thanks,
Sarah",legitimate,legit_easy_8
"Subject: Your payment could not be processed

Hi Anjali,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://fedex.com/billing at your earliest convenience.

FedEx Billing Team",legitimate,legit_hard_4
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #147670 will be shipped within 3-5 business days. You can track your shipment at https://crescentweekly.com/orders/147670 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Reminder: Submit your timesheet by Friday

Dear Emma,

This is a friendly reminder to submit your timesheet for this week by end of day Monday. You can log in to the HR portal at https://linkedin.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
"Subject: Action needed: confirm your enrollment

Dear Sarah,

Please verify your enrollment for this semester by confirming your details at https://hdfcbank.com/portal by Friday. This is required to keep your registration active.

Registrar's Office",legitimate,legit_hard_3
"Subject: Congratulations! You have won a Facebook gift card

Congratulations!!! You have been selected to receive a $500 Facebook gift card. Claim your prize now before it expires: http://192.168.44.201/verify

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Your payment could not be processed

Hi Meera,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://bankofamerica.com/billing at your earliest convenience.

Bank of America Billing Team",legitimate,legit_hard_4
"Subject: Photos from the weekend trip

Hi Karthik,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Sarah",legitimate,legit_easy_7
"Subject: Security Alert: Unusual sign-in activity on your LinkedIn account

Hello,

This is an automated security alert from LinkedIn. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://45.33.102.19/login

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Welcome to the team!

Hi Arjun,

Welcome aboard! We're excited to have you join the team starting Thursday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Emma",legitimate,legit_easy_5
"Subject: Your payment could not be processed

Hi Michael,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://facebook.com/billing at your earliest convenience.

Facebook Billing Team",legitimate,legit_hard_4
"Subject: Following up on our call

Hi Anjali,

Following up from our call earlier - could you send over the updated document we discussed? Here's the shared folder again in case you lost the link: http://bit.ly/3xK9zQw

Thanks,
Arjun",phishing,phish_hard_4
"Subject: Welcome to the team!

Hi Karthik,

Welcome aboard! We're excited to have you join the team starting Tuesday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
Priya",legitimate,legit_easy_5
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 4:30 PM on Wednesday in the 4th floor room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
David",legitimate,legit_easy_0
"Subject: Receipt for your recent order

Hello,

Thanks for your order! Your receipt is attached below. Your order #114463 will be shipped within 3-5 business days. You can track your shipment at https://netflix.com/orders/114463 at any time.

Best,
Customer Service",legitimate,legit_easy_1
"Subject: Quick favor

Hi Michael,

Are you at your desk? I need you to handle something for me discreetly before my next meeting - I can't talk right now. Let me know as soon as you see this.

Thanks,
Karthik",phishing,phish_hard_0
"Subject: Payment Failed - Update your Facebook billing information now

Dear user,

We were unable to process your recent payment. Your Facebook account is now on hold. Please update your billing details immediately at http://secure-facebook-verify.com to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Photos from the weekend trip

Hi Michael,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Divya",legitimate,legit_easy_7
"Subject: Your monthly statement is ready

Hello,

Your January account statement is now available at https://amazon.com/statements. Log in through the official app or website to view your transaction history and current balance.

Thank you for banking with us.",legitimate,legit_easy_6
"Subject: Payment Failed - Update your LinkedIn billing information now

Dear user,

We were unable to process your recent payment. Your LinkedIn account is now on hold. Please update your billing details immediately at http://linkedinsecurity-check.xyz to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Vendor payment details updated

Hi Karthik,

Our bank recently updated its details for incoming payments. Could you update the vendor record with the new account information I've attached and process this week's invoice against it? Let me know once it's done.

Regards,
Michael",phishing,phish_hard_1
"Subject: Payment Failed - Update your Google billing information now

Dear user,

We were unable to process your recent payment. Your Google account is now on hold. Please update your billing details immediately at http://goo.gl/aB3xYz to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Reminder: your subscription renews tomorrow

Hi Rahul,

This is a friendly reminder that your Facebook subscription renews tomorrow. Review or update your billing details at https://facebook.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
Facebook Billing",legitimate,legit_hard_1
"Subject: Your payment could not be processed

Hi Divya,

We were unable to process your last payment. To avoid any interruption to your account, please update your payment method at https://google.com/billing at your earliest convenience.

Google Billing Team",legitimate,legit_hard_4
"Subject: Congratulations! You have won a HDFC Bank gift card

Congratulations!!! You have been selected to receive a $500 HDFC Bank gift card. Claim your prize now before it expires: http://account-hdfcbank.top

Limited time offer! Click here now and enter your card details to verify eligibility. Don't miss out on this amazing opportunity!",phishing,phish_easy_2
"Subject: Verify your new sign-in

Hi David,

We noticed a sign-in to your Chase Bank account from a new device just now. If this was you, no action is needed. If not, please reset your password immediately at https://chasebank.com/security.

Chase Bank Account Security",legitimate,legit_hard_0
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 10 AM on Wednesday in the usual conference room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Priya",legitimate,legit_easy_0
"Subject: Catching up - coffee next week?

Hi Karthik,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Tuesday around 3 PM work for you?

Talk soon,
Arjun",legitimate,legit_easy_2
"Subject: Catching up - coffee next week?

Hi Meera,

Hope you're doing well! Wanted to see if you're free for coffee sometime next week to catch up. Does Tuesday around 2 PM work for you?

Talk soon,
Rahul",legitimate,legit_easy_2
"Subject: Security Alert: Unusual sign-in activity on your Google account

Hello,

This is an automated security alert from Google. We noticed a login attempt from an unrecognized device. If this wasn't you, your account may be compromised. Confirm your identity immediately: http://googlesecurity-check.xyz

Act fast, your account will be suspended in 24 hours if no action is taken.",phishing,phish_easy_4
"Subject: Photos from the weekend trip

Hi Meera,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Rahul",legitimate,legit_easy_7
"Subject: Action Required: Verify your ICICI Bank account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your ICICI Bank password will expire today. Click here to update your password now and avoid losing access: http://goo.gl/aB3xYz

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

ICICI Bank Support",phishing,phish_easy_1
"Subject: Meeting reminder: Project sync at 3 PM tomorrow

Hi team,

Just a reminder that we have our project sync scheduled for 11:30 AM on Tuesday in the usual conference room. Please review the attached agenda beforehand and come prepared with your status updates.

Thanks,
Meera",legitimate,legit_easy_0
"Subject: Payment Failed - Update your Microsoft 365 billing information now

Dear user,

We were unable to process your recent payment. Your Microsoft 365 account is now on hold. Please update your billing details immediately at http://45.33.102.19/login to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Payment Failed - Update your Netflix billing information now

Dear user,

We were unable to process your recent payment. Your Netflix account is now on hold. Please update your billing details immediately at http://192.168.44.201/verify to avoid service interruption. Verify your account, password and card number to continue.

Thank you,
Billing Department",phishing,phish_easy_3
"Subject: Your weekly newsletter from Instagram

Hello,

Thank you for subscribing to our newsletter. This November we cover product updates, upcoming webinars, and community highlights. You can manage your subscription preferences at https://instagram.com/preferences at any time.

Best,
The Instagram Team",legitimate,legit_easy_9
"Subject: Photos from the weekend trip

Hi James,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
David",legitimate,legit_easy_7
"Subject: Action Required: Verify your DHL account immediately

URGENT ACTION REQUIRED

Dear Valued Customer,

Your DHL password will expire today. Click here to update your password now and avoid losing access: http://account-dhl.top

Please act now, this offer expires soon. Enter your username and password to confirm your identity.

DHL Support",phishing,phish_easy_1
"Subject: Reminder: your subscription renews tomorrow

Hi Sarah,

This is a friendly reminder that your HDFC Bank subscription renews tomorrow. Review or update your billing details at https://hdfcbank.com/billing before it renews. No action is needed if everything looks correct.

Thanks,
HDFC Bank Billing",legitimate,legit_hard_1
"Subject: Photos from the weekend trip

Hi Michael,

Attached are the photos from our trip last weekend. It was so much fun, we should plan another one soon! Let me know which ones you'd like printed.

Best,
Priya",legitimate,legit_easy_7
"Subject: Welcome to the team!

Hi Arjun,

Welcome aboard! We're excited to have you join the team starting Thursday. Your manager will send over your onboarding schedule shortly. Let us know if you have any questions before your first day.

Warm regards,
David",legitimate,legit_easy_5
"Subject: Final Notice: ICICI Bank account limited due to suspicious activity

ATTENTION: Your ICICI Bank account has been flagged for suspicious activity. To avoid permanent account closure, verify your information now: http://icicibank-account-update.net - Enter your full name, password and social security number to confirm your identity. This is time sensitive!",phishing,phish_easy_5
"Subject: Password expiring soon

Hello Sarah,

Your company password will expire in 3 days. Please update it at https://intranet.paypal.com/password before then to avoid being locked out. Contact the helpdesk if you have trouble.

IT Department",legitimate,legit_hard_5
"Subject: Your package could not be delivered - Netflix action needed

Dear Customer,

Your parcel could not be delivered due to an unpaid customs fee. Please pay $2.99 to release your package: http://45.33.102.19/login

Failure to pay within 48 hours will result in the package being returned. Click here now to avoid delays.",phishing,phish_easy_6
"Subject: Reminder: Submit your timesheet by Friday

Dear Emma,

This is a friendly reminder to submit your timesheet for this week by end of day Monday. You can log in to the HR portal at https://appleid.com/hr/timesheet to update your hours.

Thanks,
HR Team",legitimate,legit_easy_4
